p1,p2,ibd1
SNDI071887,SEBI1527,0.378
SNDI071887,SEBI1528,0
SNDI071887,SEBI1529,0.426
SNDI071887,SEBI1530,0.426
SNDI071887,SEBI1531,0.665
SNDI071887,SEBI1532,0.713
SNDI071887,SEBI1533,0.665
SNDI071887,SEBI1534,0.426
SNDI071887,SEBI1535,0.665
SNDI071887,SEBI1536,0.235
SNDI071887,SEBI1537,0.474
SNDI071887,SEBI1538,0.569
SNDI071887,SEBI1539,0.282
SNDI071887,SEBI1540,0.426
SNDI071887,SEBI1541,0.713
SNDI071887,SEBI1542,0.426
SNDI071887,SEBI1543,0.569
SNDI071887,SEBI1544,0.665
SNDI071887,SEBI1545,0.761
SNDI071887,SEBI1546,0.426
SNDI071887,SEBI1547,0.139
SNDI071887,SEBI1548,0.713
SNDI071887,SEBI1549,0.856
SNDI071887,SEBI1550,0.522
SNDI071887,SEBI1551,0.426
SNDI071887,SEBI1552,0.569
SNDI071887,SEBI1553,0.522
SNDI071887,SEBI1554,0.187
SNDI071887,SEBI1555,0.426
SNDI071887,SEBI1556,0.043
SNDI071887,SEBI1557,0.569
SNDI071887,SEBI1558,0.187
SNDI071887,SEBI1559,0.426
SNDI071887,SEBI1560,0.522
SNDI071887,SEBI1561,0.235
SNDI071887,SEBI1562,0
SNDI071887,SEBI1563,0
SNDI071887,SEBI1564,0.569
SNDI071887,SEBI1565,0.426
SNDI071887,SEBI1566,0.569
SNDI071887,SEBI1567,0
SNDI071887,SEBI1568,0.474
SNDI071887,SEBI1569,0.282
SNDI071887,SEBI1570,0
SNDI071887,SEBI1571,0.282
SNDI071887,SEBI1572,0.713
SNDI071887,SEBI1573,0.139
SNDI071887,SEBI1574,0.617
SNDI071887,SEBI1575,0.713
SNDI071887,SEBI1576,0
SNDI071887,SEBI1577,0.665
SNDI071887,SEBI1578,0.091
SNDI071887,SEBI1579,0.569
SNDI071887,SEBI1580,0.282
SNDI071887,SEBI1581,0.713
SNDI071887,SEBI1582,0.569
SNDI071887,SEBI1583,0.522
SNDI071887,SEBI1584,0.522
SNDI071887,SEBI1585,0.235
SNDI071887,SEBI1586,0.282
SNDI071887,SEBI1587,0.761
SNDI071887,SEBI1588,0.043
SNDI071887,SEBI1589,0.665
SNDI071887,SEBI1590,0.665
SNDI071887,SEBI1591,0.378
SNDI071887,SEBI1592,0.378
SNDI071887,Phem4,0.617
SNDI071887,Phem5,0.33
SNDI071887,Phem6,0.043
SNDI071887,Phem7,0.713
SNDI071887,AMAN030929,0.235
SNDI071887,AMAN030930,0
SNDI071887,AMAN030931,0
SNDI071887,AMAN030932,0.522
SNDI071887,AMAN030933,0.474
SNDI071887,AMAN030934,0.187
SNDI071887,AMAN030935,0
SNDI071887,AMAN030936,0.522
SNDI071887,AMAN030937,0.474
SNDI071887,AMAN030938,0
SNDI071887,AMAN030939,0.139
SNDI071887,AMAN030940,0.091
SNDI071887,AMAN030941,0
SNDI071887,AMAN030942,0
SNDI071887,AMAN030943,0.426
SNDI071887,AMAN030944,0.665
SNDI071887,AMAN030945,0.187
SNDI071887,AMAN030946,0.665
SNDI071887,AMAN030947,0.617
SNDI071887,AMAN030948,0.091
SNDI071887,AMAN030949,0.091
SNDI071887,AMAN030950,0.139
SNDI071887,AMAN030951,0.091
SNDI071887,AMAN030952,0.091
SNDI071887,AMAN030953,0.043
SNDI071887,AMAN030954,0
SNDI071887,AMAN030955,0
SNDI071887,AMAN030956,0.426
SNDI071887,AMAN030957,0.474
SNDI071887,AMAN030958,0.474
SNDI071887,AMAN030959,0
SNDI071887,AMAN030960,0
SNDI071887,AMAN030961,0.33
SNDI071887,AMAN030962,0
SNDI071887,AMAN030963,0
SNDI071887,AMAN030964,0
SNDI071887,AMAN030965,0
SNDI071887,AMAN030966,0.091
SNDI071887,AMAN030967,0.187
SNDI071887,AMAN030968,0.091
SNDI071887,AMAN030969,0.378
SNDI071887,AMAN030970,0
SNDI071887,AMAN030971,0.091
SNDI071887,AMAN030972,0
SNDI071887,AMAN030973,0.091
SNDI071887,AMAN030974,0
SNDI071887,AMAN030975,0.091
SNDI071887,AMAN030976,0
SNDI071887,AMAN030977,0.235
SNDI071887,AMAN030978,0.091
SNDI071887,AMAN030979,0
SNDI071887,AMAN030980,0.139
SNDI071887,AMAN030981,0
SNDI071887,AMAN030982,0
SNDI071887,AMAN030983,0.043
SNDI071887,AMAN030984,0.091
SNDI071887,AMAN030985,0.139
SNDI071887,AMAN030986,0.091
SNDI071887,AMAN030987,0.091
SNDI071887,AMAN030988,0.091
SNDI071887,AMAN030989,0.091
SNDI071887,AMAN030990,0.091
SNDI071887,AMAN030991,0.091
SNDI071887,AMAN030992,0.091
SNDI071887,AMAN030993,0.091
SNDI071887,AMAN030994,0.187
SNDI071887,AMAN030995,0.139
SNDI071887,AMAN030996,0.187
SNDI071887,AMAN030997,0.187
SNDI071887,AMAN030998,0
SNDI071887,AMAN030999,0.187
SNDI071887,AMAN031000,0.187
SNDI071887,AMAN031001,0.187
SNDI071887,AMAN031002,0.235
SNDI071887,AMAN031003,0.187
SNDI071887,AMAN031004,0.378
SNDI071887,AMAN031005,0.378
SNDI071887,AMAN031006,0
SNDI071887,AMAN031007,0.378
SNDI071887,AMAN031008,0.378
SNDI071887,AMAN031009,0.378
SNDI071887,AMAN031010,0.378
SNDI071887,AMAN031011,0.378
SNDI071887,AMAN031012,0.33
SNDI071887,AMAN031013,0.378
SNDI071887,AMAN031014,0.378
SNDI071887,AMAN031015,0.378
SNDI071887,AMAN031016,0.378
SNDI071887,AMAN031017,0
SNDI071887,AMAN031018,0
SNDI071887,AMAN031019,0.235
SNDI071887,AMAN031020,0.282
SNDI071887,Phem1,0.091
SNDI071887,Phem2,0.665
SNDI071887,Phem3,0.522
SNDI071888,SNDI071889,0.378
SNDI071888,SNDI071891,0.665
SNDI071888,SNDI071892,0.665
SNDI071888,SNDI071893,0.282
SNDI071888,SNDI071894,0.043
SNDI071888,SNDI071895,0.665
SNDI071888,SNDI071896,0.282
SNDI071888,SNDI071897,0.522
SNDI071888,SNDI071898,0.282
SNDI071888,SNDI071899,0.617
SNDI071888,SNDI071900,0.378
SNDI071888,SNDI071901,0.187
SNDI071888,SNDI071902,0.33
SNDI071888,SNDI071903,0.282
SNDI071888,SNDI071904,0.043
SNDI071888,SNDI071905,0.33
SNDI071888,SNDI071906,0.282
SNDI071888,SNDI071907,0.522
SNDI071888,SNDI071908,0.33
SNDI071888,SNDI071909,0.043
SNDI071888,SNDI071910,0.426
SNDI071888,TGYE3689,0.282
SNDI071888,TGYE3690,0.139
SNDI071888,TGYE3691,0.33
SNDI071888,TGYE3692,0.043
SNDI071888,TGYE3693,0.282
SNDI071888,TGYE3694,0.33
SNDI071888,TGYE3695,0.378
SNDI071888,TGYE3696,0.282
SNDI071888,TGYE3697,0.139
SNDI071888,TGYE3698,0.33
SNDI071888,TGYE3699,0.378
SNDI071888,TGYE3700,0.235
SNDI071888,TGYE3701,0.139
SNDI071888,TGYE3702,0.33
SNDI071888,TGYE3703,0.043
SNDI071888,TGYE3704,0.282
SNDI071888,TGYE3705,0.33
SNDI071888,TGYE3706,0.33
SNDI071888,TGYE3707,0.282
SNDI071888,TGYE3708,0.378
SNDI071888,TGYE3709,0.474
SNDI071888,TGYE3710,0
SNDI071888,Phem8,0.426
SNDI071888,Phem9,0.33
SNDI071888,Phem10,0.474
SNDI071888,Phem11,0.187
SNDI071888,SEBI1501,0.043
SNDI071888,SEBI1502,0.426
SNDI071888,SEBI1503,0.043
SNDI071888,SEBI1504,0.426
SNDI071888,SEBI1505,0
SNDI071888,SEBI1506,0.522
SNDI071888,SEBI1507,0.569
SNDI071888,SEBI1508,0.378
SNDI071888,SEBI1509,0.474
SNDI071888,SEBI1510,0.043
SNDI071888,SEBI1511,0.235
SNDI071888,SEBI1512,0.282
SNDI071888,SEBI1513,0.426
SNDI071888,SEBI1514,0.617
SNDI071888,SEBI1515,0.187
SNDI071888,SEBI1516,0.426
SNDI071888,SEBI1517,0
SNDI071888,SEBI1518,0.091
SNDI071888,SEBI1519,0
SNDI071888,SEBI1520,0.235
SNDI071888,SEBI1521,0.474
SNDI071888,SEBI1522,0.139
SNDI071888,SEBI1523,0.139
SNDI071888,SEBI1524,0.426
SNDI071888,SEBI1525,0.187
SNDI071888,SEBI1526,0.282
SNDI071888,SEBI1527,0.33
SNDI071888,SEBI1528,0
SNDI071888,SEBI1529,0.282
SNDI071888,SEBI1530,0.474
SNDI071888,SEBI1531,0.235
SNDI071888,SEBI1532,0.282
SNDI071888,SEBI1533,0.33
SNDI071888,SEBI1534,0.378
SNDI071888,SEBI1535,0.235
SNDI071888,SEBI1536,0.569
SNDI071888,SEBI1537,0.33
SNDI071888,SEBI1538,0.235
SNDI071888,SEBI1539,0.139
SNDI071888,SEBI1540,0.282
SNDI071888,SEBI1541,0.474
SNDI071888,SEBI1542,0.187
SNDI071888,SEBI1543,0.426
SNDI071888,SEBI1544,0.139
SNDI071888,SEBI1545,0.33
SNDI071888,SEBI1546,0.474
SNDI071888,SEBI1547,0.474
SNDI071888,SEBI1548,0.282
SNDI071888,SEBI1549,0.33
SNDI071888,SEBI1550,0.378
SNDI071888,SEBI1551,0.474
SNDI071888,SEBI1552,0.235
SNDI071888,SEBI1553,0.474
SNDI071888,SEBI1554,0.426
SNDI071888,SEBI1555,0.378
SNDI071888,SEBI1556,0.378
SNDI071888,SEBI1557,0.139
SNDI071888,SEBI1558,0.235
SNDI071888,SEBI1559,0.378
SNDI071888,SEBI1560,0.378
SNDI071888,SEBI1561,0.282
SNDI071888,SEBI1562,0.235
SNDI071888,SEBI1563,0
SNDI071888,SEBI1564,0.426
SNDI071888,SEBI1565,0.474
SNDI071888,SEBI1566,0.33
SNDI071888,SEBI1567,0.282
SNDI071888,SEBI1568,0.426
SNDI071888,SEBI1569,0.426
SNDI071888,SEBI1570,0.043
SNDI071888,SEBI1571,0.33
SNDI071888,SEBI1572,0.378
SNDI071888,SEBI1573,0.282
SNDI071888,SEBI1574,0.282
SNDI071888,SEBI1575,0.282
SNDI071888,SEBI1576,0
SNDI071888,SEBI1577,0.235
SNDI071888,SEBI1578,0.33
SNDI071888,SEBI1579,0.426
SNDI071888,SEBI1580,0.33
SNDI071888,SEBI1581,0.378
SNDI071888,SEBI1582,0.617
SNDI071888,SEBI1583,0.474
SNDI071888,SEBI1584,0.282
SNDI071888,SEBI1585,0.091
SNDI071888,SEBI1586,0.235
SNDI071888,SEBI1587,0.522
SNDI071888,SEBI1588,0.282
SNDI071888,SEBI1589,0.139
SNDI071888,SEBI1590,0.426
SNDI071888,SEBI1591,0.33
SNDI071888,SEBI1592,0.426
SNDI071888,Phem4,0.187
SNDI071888,Phem5,0.187
SNDI071888,Phem6,0.091
SNDI071888,Phem7,0.282
SNDI071888,AMAN030929,0.474
SNDI071888,AMAN030930,0
SNDI071888,AMAN030931,0
SNDI071888,AMAN030932,0.474
SNDI071888,AMAN030933,0.235
SNDI071888,AMAN030934,0.426
SNDI071888,AMAN030935,0
SNDI071888,AMAN030936,0.187
SNDI071888,AMAN030937,0.522
SNDI071888,AMAN030938,0.139
SNDI071888,AMAN030939,0.282
SNDI071888,AMAN030940,0.235
SNDI071888,AMAN030941,0
SNDI071888,AMAN030942,0
SNDI071888,AMAN030943,0.282
SNDI071888,AMAN030944,0.139
SNDI071888,AMAN030945,0.33
SNDI071888,AMAN030946,0.139
SNDI071888,AMAN030947,0.187
SNDI071888,AMAN030948,0.043
SNDI071888,AMAN030949,0.043
SNDI071888,AMAN030950,0.091
SNDI071888,AMAN030951,0.043
SNDI071888,AMAN030952,0.043
SNDI071888,AMAN030953,0.378
SNDI071888,AMAN030954,0
SNDI071888,AMAN030955,0
SNDI071888,AMAN030956,0
SNDI071888,AMAN030957,0
SNDI071888,AMAN030958,0
SNDI071888,AMAN030959,0
SNDI071888,AMAN030960,0
SNDI071888,AMAN030961,0.187
SNDI071888,AMAN030962,0
SNDI071888,AMAN030963,0
SNDI071888,AMAN030964,0
SNDI071888,AMAN030965,0
SNDI071888,AMAN030966,0.139
SNDI071888,AMAN030967,0
SNDI071888,AMAN030968,0
SNDI071888,AMAN030969,0.139
SNDI071888,AMAN030970,0
SNDI071888,AMAN030971,0.235
SNDI071888,AMAN030972,0
SNDI071888,AMAN030973,0
SNDI071888,AMAN030974,0
SNDI071888,AMAN030975,0
SNDI071888,AMAN030976,0.139
SNDI071888,AMAN030977,0.091
SNDI071888,AMAN030978,0
SNDI071888,AMAN030979,0
SNDI071888,AMAN030980,0
SNDI071888,AMAN030981,0.043
SNDI071888,AMAN030982,0
SNDI071888,AMAN030983,0
SNDI071888,AMAN030984,0.043
SNDI071888,AMAN030985,0
SNDI071888,AMAN030986,0.043
SNDI071888,AMAN030987,0.043
SNDI071888,AMAN030988,0.043
SNDI071888,AMAN030989,0.043
SNDI071888,AMAN030990,0.043
SNDI071888,AMAN030991,0.043
SNDI071888,AMAN030992,0.043
SNDI071888,AMAN030993,0.043
SNDI071888,AMAN030994,0.043
SNDI071888,AMAN030995,0
SNDI071888,AMAN030996,0.043
SNDI071888,AMAN030997,0.043
SNDI071888,AMAN030998,0.282
SNDI071888,AMAN030999,0.043
SNDI071888,AMAN031000,0.043
SNDI071888,AMAN031001,0.043
SNDI071888,AMAN031002,0.091
SNDI071888,AMAN031003,0.043
SNDI071888,AMAN031004,0.139
SNDI071888,AMAN031005,0.139
SNDI071888,AMAN031006,0
SNDI071888,AMAN031007,0.139
SNDI071888,AMAN031008,0.139
SNDI071888,AMAN031009,0.139
SNDI071888,AMAN031010,0.139
SNDI071888,AMAN031011,0.139
SNDI071888,AMAN031012,0.091
SNDI071888,AMAN031013,0.139
SNDI071888,AMAN031014,0.139
SNDI071888,AMAN031015,0.139
SNDI071888,AMAN031016,0.139
SNDI071888,AMAN031017,0.33
SNDI071888,AMAN031018,0.187
SNDI071888,AMAN031019,0.091
SNDI071888,AMAN031020,0.043
SNDI071888,Phem1,0.139
SNDI071888,Phem2,0.522
SNDI071888,Phem3,0.187
SNDI071889,SNDI071891,0.33
SNDI071889,SNDI071892,0.33
SNDI071889,SNDI071893,0.33
SNDI071889,SNDI071894,0.091
SNDI071889,SNDI071895,0.33
SNDI071889,SNDI071896,0.139
SNDI071889,SNDI071897,0
SNDI071889,SNDI071898,0
SNDI071889,SNDI071899,0.187
SNDI071889,SNDI071900,0.043
SNDI071889,SNDI071901,0.043
SNDI071889,SNDI071902,0.187
SNDI071889,SNDI071903,0.33
SNDI071889,SNDI071904,0
SNDI071889,SNDI071905,0
SNDI071889,SNDI071906,0
SNDI071889,SNDI071907,0.187
SNDI071889,SNDI071908,0.091
SNDI071889,SNDI071909,0.187
SNDI071889,SNDI071910,0.187
SNDI071889,TGYE3689,0.043
SNDI071889,TGYE3690,0.187
SNDI071889,TGYE3691,0.569
SNDI071889,TGYE3692,0
SNDI071889,TGYE3693,0.043
SNDI071889,TGYE3694,0
SNDI071889,TGYE3695,0.139
SNDI071889,TGYE3696,0.139
SNDI071889,TGYE3697,0
SNDI071889,TGYE3698,0.091
SNDI071889,TGYE3699,0.139
SNDI071889,TGYE3700,0.282
SNDI071889,TGYE3701,0.282
SNDI071889,TGYE3702,0
SNDI071889,TGYE3703,0
SNDI071889,TGYE3704,0.33
SNDI071889,TGYE3705,0.187
SNDI071889,TGYE3706,0.187
SNDI071889,TGYE3707,0.139
SNDI071889,TGYE3708,0.33
SNDI071889,TGYE3709,0.043
SNDI071889,TGYE3710,0
SNDI071889,Phem8,0.091
SNDI071889,Phem9,0.187
SNDI071889,Phem10,0.235
SNDI071889,Phem11,0.139
SNDI071889,SEBI1501,0
SNDI071889,SEBI1502,0
SNDI071889,SEBI1503,0
SNDI071889,SEBI1504,0.091
SNDI071889,SEBI1505,0
SNDI071889,SEBI1506,0.187
SNDI071889,SEBI1507,0.043
SNDI071889,SEBI1508,0.043
SNDI071889,SEBI1509,0.235
SNDI071889,SEBI1510,0
SNDI071889,SEBI1511,0.091
SNDI071889,SEBI1512,0.33
SNDI071889,SEBI1513,0.091
SNDI071889,SEBI1514,0.569
SNDI071889,SEBI1515,0
SNDI071889,SEBI1516,0
SNDI071889,SEBI1517,0
SNDI071889,SEBI1518,0.043
SNDI071889,SEBI1519,0
SNDI071889,SEBI1520,0.091
SNDI071889,SEBI1521,0.043
SNDI071889,SEBI1522,0
SNDI071889,SEBI1523,0
SNDI071889,SEBI1524,0.187
SNDI071889,SEBI1525,0
SNDI071889,SEBI1526,0.139
SNDI071889,SEBI1527,0.091
SNDI071889,SEBI1528,0
SNDI071889,SEBI1529,0
SNDI071889,SEBI1530,0.043
SNDI071889,SEBI1531,0
SNDI071889,SEBI1532,0.043
SNDI071889,SEBI1533,0.091
SNDI071889,SEBI1534,0.043
SNDI071889,SEBI1535,0.091
SNDI071889,SEBI1536,0.235
SNDI071889,SEBI1537,0
SNDI071889,SEBI1538,0.091
SNDI071889,SEBI1539,0.187
SNDI071889,SEBI1540,0.043
SNDI071889,SEBI1541,0.139
SNDI071889,SEBI1542,0
SNDI071889,SEBI1543,0.187
SNDI071889,SEBI1544,0
SNDI071889,SEBI1545,0.091
SNDI071889,SEBI1546,0.235
SNDI071889,SEBI1547,0.043
SNDI071889,SEBI1548,0.139
SNDI071889,SEBI1549,0.091
SNDI071889,SEBI1550,0.139
SNDI071889,SEBI1551,0.33
SNDI071889,SEBI1552,0.091
SNDI071889,SEBI1553,0.235
SNDI071889,SEBI1554,0
SNDI071889,SEBI1555,0.33
SNDI071889,SEBI1556,0.33
SNDI071889,SEBI1557,0
SNDI071889,SEBI1558,0
SNDI071889,SEBI1559,0.139
SNDI071889,SEBI1560,0.043
SNDI071889,SEBI1561,0.139
SNDI071889,SEBI1562,0
SNDI071889,SEBI1563,0
SNDI071889,SEBI1564,0.282
SNDI071889,SEBI1565,0.235
SNDI071889,SEBI1566,0
SNDI071889,SEBI1567,0
SNDI071889,SEBI1568,0.091
SNDI071889,SEBI1569,0
SNDI071889,SEBI1570,0
SNDI071889,SEBI1571,0.091
SNDI071889,SEBI1572,0.139
SNDI071889,SEBI1573,0.043
SNDI071889,SEBI1574,0.139
SNDI071889,SEBI1575,0.139
SNDI071889,SEBI1576,0
SNDI071889,SEBI1577,0.091
SNDI071889,SEBI1578,0.569
SNDI071889,SEBI1579,0.091
SNDI071889,SEBI1580,0
SNDI071889,SEBI1581,0.139
SNDI071889,SEBI1582,0.282
SNDI071889,SEBI1583,0.043
SNDI071889,SEBI1584,0.139
SNDI071889,SEBI1585,0.139
SNDI071889,SEBI1586,0.091
SNDI071889,SEBI1587,0.091
SNDI071889,SEBI1588,0.043
SNDI071889,SEBI1589,0
SNDI071889,SEBI1590,0.091
SNDI071889,SEBI1591,0.091
SNDI071889,SEBI1592,0.091
SNDI071889,Phem4,0.139
SNDI071889,Phem5,0
SNDI071889,Phem6,0
SNDI071889,Phem7,0.33
SNDI071889,AMAN030929,0.522
SNDI071889,AMAN030930,0
SNDI071889,AMAN030931,0
SNDI071889,AMAN030932,0.043
SNDI071889,AMAN030933,0.282
SNDI071889,AMAN030934,0.282
SNDI071889,AMAN030935,0
SNDI071889,AMAN030936,0.235
SNDI071889,AMAN030937,0.187
SNDI071889,AMAN030938,0
SNDI071889,AMAN030939,0.235
SNDI071889,AMAN030940,0
SNDI071889,AMAN030941,0
SNDI071889,AMAN030942,0
SNDI071889,AMAN030943,0.139
SNDI071889,AMAN030944,0
SNDI071889,AMAN030945,0.187
SNDI071889,AMAN030946,0
SNDI071889,AMAN030947,0
SNDI071889,AMAN030948,0.091
SNDI071889,AMAN030949,0.091
SNDI071889,AMAN030950,0.139
SNDI071889,AMAN030951,0.091
SNDI071889,AMAN030952,0.091
SNDI071889,AMAN030953,0.139
SNDI071889,AMAN030954,0
SNDI071889,AMAN030955,0
SNDI071889,AMAN030956,0
SNDI071889,AMAN030957,0
SNDI071889,AMAN030958,0
SNDI071889,AMAN030959,0
SNDI071889,AMAN030960,0
SNDI071889,AMAN030961,0
SNDI071889,AMAN030962,0
SNDI071889,AMAN030963,0
SNDI071889,AMAN030964,0
SNDI071889,AMAN030965,0
SNDI071889,AMAN030966,0.187
SNDI071889,AMAN030967,0.091
SNDI071889,AMAN030968,0
SNDI071889,AMAN030969,0.282
SNDI071889,AMAN030970,0
SNDI071889,AMAN030971,0.187
SNDI071889,AMAN030972,0
SNDI071889,AMAN030973,0
SNDI071889,AMAN030974,0
SNDI071889,AMAN030975,0
SNDI071889,AMAN030976,0.282
SNDI071889,AMAN030977,0.139
SNDI071889,AMAN030978,0
SNDI071889,AMAN030979,0
SNDI071889,AMAN030980,0.043
SNDI071889,AMAN030981,0
SNDI071889,AMAN030982,0
SNDI071889,AMAN030983,0.043
SNDI071889,AMAN030984,0.091
SNDI071889,AMAN030985,0.043
SNDI071889,AMAN030986,0.091
SNDI071889,AMAN030987,0.091
SNDI071889,AMAN030988,0.091
SNDI071889,AMAN030989,0.091
SNDI071889,AMAN030990,0.091
SNDI071889,AMAN030991,0.091
SNDI071889,AMAN030992,0.091
SNDI071889,AMAN030993,0.091
SNDI071889,AMAN030994,0.187
SNDI071889,AMAN030995,0.139
SNDI071889,AMAN030996,0.187
SNDI071889,AMAN030997,0.187
SNDI071889,AMAN030998,0.043
SNDI071889,AMAN030999,0.187
SNDI071889,AMAN031000,0.187
SNDI071889,AMAN031001,0.091
SNDI071889,AMAN031002,0.139
SNDI071889,AMAN031003,0.091
SNDI071889,AMAN031004,0.378
SNDI071889,AMAN031005,0.378
SNDI071889,AMAN031006,0
SNDI071889,AMAN031007,0.378
SNDI071889,AMAN031008,0.378
SNDI071889,AMAN031009,0.378
SNDI071889,AMAN031010,0.378
SNDI071889,AMAN031011,0.378
SNDI071889,AMAN031012,0.33
SNDI071889,AMAN031013,0.378
SNDI071889,AMAN031014,0.378
SNDI071889,AMAN031015,0.378
SNDI071889,AMAN031016,0.378
SNDI071889,AMAN031017,0.378
SNDI071889,AMAN031018,0.33
SNDI071889,AMAN031019,0.33
SNDI071889,AMAN031020,0.378
SNDI071889,Phem1,0.282
SNDI071889,Phem2,0.091
SNDI071889,Phem3,0
SNDI071891,SNDI071892,1
SNDI071891,SNDI071893,0.33
SNDI071891,SNDI071894,0.187
SNDI071891,SNDI071895,1
SNDI071891,SNDI071896,0.426
SNDI071891,SNDI071897,0.474
SNDI071891,SNDI071898,0.426
SNDI071891,SNDI071899,0.856
SNDI071891,SNDI071900,0.522
SNDI071891,SNDI071901,0.235
SNDI071891,SNDI071902,0.474
SNDI071891,SNDI071903,0.33
SNDI071891,SNDI071904,0
SNDI071891,SNDI071905,0.378
SNDI071891,SNDI071906,0.33
SNDI071891,SNDI071907,0.569
SNDI071891,SNDI071908,0.474
SNDI071891,SNDI071909,0.282
SNDI071891,SNDI071910,0.474
SNDI071891,TGYE3689,0.043
SNDI071891,TGYE3690,0
SNDI071891,TGYE3691,0.091
SNDI071891,TGYE3692,0
SNDI071891,TGYE3693,0.043
SNDI071891,TGYE3694,0
SNDI071891,TGYE3695,0.139
SNDI071891,TGYE3696,0.33
SNDI071891,TGYE3697,0.187
SNDI071891,TGYE3698,0.091
SNDI071891,TGYE3699,0.235
SNDI071891,TGYE3700,0
SNDI071891,TGYE3701,0.187
SNDI071891,TGYE3702,0.091
SNDI071891,TGYE3703,0
SNDI071891,TGYE3704,0.139
SNDI071891,TGYE3705,0.187
SNDI071891,TGYE3706,0.187
SNDI071891,TGYE3707,0.139
SNDI071891,TGYE3708,0.235
SNDI071891,TGYE3709,0.235
SNDI071891,TGYE3710,0
SNDI071891,Phem8,0.474
SNDI071891,Phem9,0.378
SNDI071891,Phem10,0.617
SNDI071891,Phem11,0
SNDI071891,SEBI1501,0.187
SNDI071891,SEBI1502,0.474
SNDI071891,SEBI1503,0.282
SNDI071891,SEBI1504,0.474
SNDI071891,SEBI1505,0
SNDI071891,SEBI1506,0.187
SNDI071891,SEBI1507,0.235
SNDI071891,SEBI1508,0.426
SNDI071891,SEBI1509,0.617
SNDI071891,SEBI1510,0.187
SNDI071891,SEBI1511,0.282
SNDI071891,SEBI1512,0.426
SNDI071891,SEBI1513,0.378
SNDI071891,SEBI1514,0.474
SNDI071891,SEBI1515,0.33
SNDI071891,SEBI1516,0.474
SNDI071891,SEBI1517,0
SNDI071891,SEBI1518,0.235
SNDI071891,SEBI1519,0
SNDI071891,SEBI1520,0.378
SNDI071891,SEBI1521,0.522
SNDI071891,SEBI1522,0
SNDI071891,SEBI1523,0.282
SNDI071891,SEBI1524,0.761
SNDI071891,SEBI1525,0.426
SNDI071891,SEBI1526,0.426
SNDI071891,SEBI1527,0.569
SNDI071891,SEBI1528,0
SNDI071891,SEBI1529,0.522
SNDI071891,SEBI1530,0.139
SNDI071891,SEBI1531,0.282
SNDI071891,SEBI1532,0.33
SNDI071891,SEBI1533,0.378
SNDI071891,SEBI1534,0.426
SNDI071891,SEBI1535,0.378
SNDI071891,SEBI1536,0.235
SNDI071891,SEBI1537,0.474
SNDI071891,SEBI1538,0.378
SNDI071891,SEBI1539,0.282
SNDI071891,SEBI1540,0.426
SNDI071891,SEBI1541,0.522
SNDI071891,SEBI1542,0.426
SNDI071891,SEBI1543,0.569
SNDI071891,SEBI1544,0.282
SNDI071891,SEBI1545,0.378
SNDI071891,SEBI1546,0.617
SNDI071891,SEBI1547,0.617
SNDI071891,SEBI1548,0.426
SNDI071891,SEBI1549,0.378
SNDI071891,SEBI1550,0.522
SNDI071891,SEBI1551,0.617
SNDI071891,SEBI1552,0.474
SNDI071891,SEBI1553,0.617
SNDI071891,SEBI1554,0.091
SNDI071891,SEBI1555,0.235
SNDI071891,SEBI1556,0.139
SNDI071891,SEBI1557,0.282
SNDI071891,SEBI1558,0.378
SNDI071891,SEBI1559,0.617
SNDI071891,SEBI1560,0.522
SNDI071891,SEBI1561,0.235
SNDI071891,SEBI1562,0
SNDI071891,SEBI1563,0
SNDI071891,SEBI1564,0.569
SNDI071891,SEBI1565,0.617
SNDI071891,SEBI1566,0.378
SNDI071891,SEBI1567,0.235
SNDI071891,SEBI1568,0.569
SNDI071891,SEBI1569,0.282
SNDI071891,SEBI1570,0
SNDI071891,SEBI1571,0.187
SNDI071891,SEBI1572,0.522
SNDI071891,SEBI1573,0
SNDI071891,SEBI1574,0.33
SNDI071891,SEBI1575,0.426
SNDI071891,SEBI1576,0
SNDI071891,SEBI1577,0.378
SNDI071891,SEBI1578,0.091
SNDI071891,SEBI1579,0.474
SNDI071891,SEBI1580,0.378
SNDI071891,SEBI1581,0.522
SNDI071891,SEBI1582,0.665
SNDI071891,SEBI1583,0.522
SNDI071891,SEBI1584,0.33
SNDI071891,SEBI1585,0.235
SNDI071891,SEBI1586,0.091
SNDI071891,SEBI1587,0.569
SNDI071891,SEBI1588,0
SNDI071891,SEBI1589,0.282
SNDI071891,SEBI1590,0.569
SNDI071891,SEBI1591,0.378
SNDI071891,SEBI1592,0.474
SNDI071891,Phem4,0.426
SNDI071891,Phem5,0
SNDI071891,Phem6,0
SNDI071891,Phem7,0.426
SNDI071891,AMAN030929,0.33
SNDI071891,AMAN030930,0
SNDI071891,AMAN030931,0
SNDI071891,AMAN030932,0.139
SNDI071891,AMAN030933,0.282
SNDI071891,AMAN030934,0.187
SNDI071891,AMAN030935,0
SNDI071891,AMAN030936,0.33
SNDI071891,AMAN030937,0.282
SNDI071891,AMAN030938,0
SNDI071891,AMAN030939,0
SNDI071891,AMAN030940,0
SNDI071891,AMAN030941,0
SNDI071891,AMAN030942,0
SNDI071891,AMAN030943,0.043
SNDI071891,AMAN030944,0.282
SNDI071891,AMAN030945,0
SNDI071891,AMAN030946,0.282
SNDI071891,AMAN030947,0.235
SNDI071891,AMAN030948,0.187
