"p1","p2","ibd1"
"SEBI1513","AMJI031342",0.052
"SEBI1513","AMJI031341",0
"SEBI1513","AMJI031340",0.431
"SEBI1513","AMJI031339",0.147
"SEBI1513","AMJI031338",0.289
"SEBI1513","AMJI031337",0.336
"SEBI1513","AMJI031336",0.099
"SEBI1513","AMJI031335",0.526
"SEBI1513","AMJI031334",0.431
"SEBI1513","AMHA4857",0.336
"SEBI1513","AMHA4856",0
"SEBI1513","AMHA4855",0.052
"SEBI1513","AMHA4854",0.289
"SEBI1513","AMHA4853",0
"SEBI1513","AMHA485",0.194
"SEBI1513","AMHA1708",0.052
"SEBI1513","AMHA1707",0.384
"SEBI1513","AMHA1706",0
"SEBI1513","AMHA1705",0
"SEBI1513","AMHA1704",0
"SEBI1513","AMHA1703",0.099
"SEBI1513","AMHA1702",0.099
"SEBI1513","AMHA1701",0
"SEBI1513","AMAN031020",0
"SEBI1513","AMAN031019",0
"SEBI1513","AMAN031018",0.099
"SEBI1513","AMAN031017",0.147
"SEBI1513","AMAN031016",0.147
"SEBI1513","AMAN031015",0.147
"SEBI1513","AMAN031014",0.147
"SEBI1513","AMAN031013",0.147
"SEBI1513","AMAN031012",0.099
"SEBI1513","AMAN031011",0.147
"SEBI1513","AMAN031010",0.147
"SEBI1513","AMAN031009",0.147
"SEBI1513","AMAN031008",0.147
"SEBI1513","AMAN031007",0.147
"SEBI1513","AMAN031006",0
"SEBI1513","AMAN031005",0.147
"SEBI1513","AMAN031004",0.147
"SEBI1513","AMAN031003",0
"SEBI1513","AMAN031002",0
"SEBI1513","AMAN031001",0
"SEBI1513","AMAN031000",0.052
"SEBI1513","AMAN030999",0.052
"SEBI1513","AMAN030998",0.004
"SEBI1513","AMAN030997",0.052
"SEBI1513","AMAN030996",0.052
"SEBI1513","AMAN030995",0.004
"SEBI1513","AMAN030994",0.052
"SEBI1513","AMAN030993",0.241
"SEBI1513","AMAN030992",0.241
"SEBI1513","AMAN030991",0.241
"SEBI1513","AMAN030990",0.241
"SEBI1513","AMAN030989",0.241
"SEBI1513","AMAN030988",0.241
"SEBI1513","AMAN030987",0.241
"SEBI1513","AMAN030986",0.241
"SEBI1513","AMAN030985",0.194
"SEBI1513","AMAN030984",0.241
"SEBI1513","AMAN030983",0
"SEBI1513","AMAN030982",0
"SEBI1513","AMAN030981",0
"SEBI1513","AMAN030980",0
"SEBI1513","AMAN030979",0
"SEBI1513","AMAN030978",0
"SEBI1513","AMAN030977",0.099
"SEBI1513","AMAN030976",0
"SEBI1513","AMAN030975",0
"SEBI1513","AMAN030974",0
"SEBI1513","AMAN030973",0
"SEBI1513","AMAN030972",0
"SEBI1513","AMAN030971",0
"SEBI1513","AMAN030970",0
"SEBI1513","AMAN030969",0.052
"SEBI1513","AMAN030968",0
"SEBI1513","AMAN030967",0.052
"SEBI1513","AMAN030966",0
"SEBI1513","AMAN030965",0
"SEBI1513","AMAN030964",0
"SEBI1513","AMAN030963",0
"SEBI1513","AMAN030962",0
"SEBI1513","AMAN030961",0.478
"SEBI1513","AMAN030960",0
"SEBI1513","AMAN030959",0
"SEBI1513","AMAN030958",0.336
"SEBI1513","AMAN030957",0.336
"SEBI1513","AMAN030956",0.289
"SEBI1513","AMAN030955",0
"SEBI1513","AMAN030954",0
"SEBI1513","AMAN030953",0.289
"SEBI1513","AMAN030952",0.147
"SEBI1513","AMAN030951",0.147
"SEBI1513","AMAN030950",0.194
"SEBI1513","AMAN030949",0.147
"SEBI1513","AMAN030948",0.147
"SEBI1513","AMAN030947",0.478
"SEBI1513","AMAN030946",0.526
"SEBI1513","AMAN030945",0.147
"SEBI1513","AMAN030944",0.526
"SEBI1513","AMAN030943",0.478
"SEBI1513","AMAN030942",0
"SEBI1513","AMAN030941",0
"SEBI1513","AMAN030940",0.052
"SEBI1513","AMAN030939",0.004
"SEBI1513","AMAN030938",0.052
"SEBI1513","AMAN030937",0.526
"SEBI1513","AMAN030936",0.289
"SEBI1513","AMAN030935",0
"SEBI1513","AMAN030934",0.147
"SEBI1513","AMAN030933",0.241
"SEBI1513","AMAN030932",0.384
"SEBI1513","AMAN030931",0
"SEBI1513","AMAN030930",0
"SEBI1513","AMAN030929",0.289
"SEBI1513","AFWO3444",0
"SEBI1513","AFWO3443",0.052
"SEBI1513","AFWO3442",0.052
"SEBI1513","AFWO3441",0.052
"SEBI1513","AFWO3440",0.004
"SEBI1513","AFWO3439",0.052
"SEBI1513","AFWO3438",0.004
"SEBI1513","AFWO3437",0
"SEBI1513","AFWO3436",0.147
"SEBI1513","AFWO3435",0.573
"SEBI1513","AFWO3434",0.099
"SEBI1513","AFWO3433",0.052
"SEBI1513","AFWO3432",0.384
"SEBI1513","AFWO3431",0.052
"SEBI1513","AFWO3430",0.099
"SEBI1513","AFWO3429",0.052
"SEBI1513","AFWO3428",0.004
"SEBI1513","AFWO3427",0.052
"SEBI1513","AFWO3426",0.147
"SEBI1513","AFWO3425",0.336
"SEBI1513","AFWO3424",0.384
"SEBI1513","AFWO3423",0.052
"SEBI1513","AFWO3422",0.478
"SEBI1512","SEBI1511",0.194
"SEBI1512","SEBI1510",0.573
"SEBI1512","SEBI1509",0.526
"SEBI1512","SEBI1508",0.336
"SEBI1512","SEBI1507",0.336
"SEBI1512","SEBI1506",0.194
"SEBI1512","SEBI1505",0
"SEBI1512","SEBI1504",0.384
"SEBI1512","SEBI1503",0.478
"SEBI1512","SEBI1502",0.573
"SEBI1512","SEBI1501",0.573
"SEBI1512","GAAB2312",0
"SEBI1512","GAAB2311",0
"SEBI1512","GAAB2310",0
"SEBI1512","GAAB2309",0.147
"SEBI1512","GAAB2308",0
"SEBI1512","GAAB2307",0.052
"SEBI1512","GAAB2306",0
"SEBI1512","GAAB2305",0.147
"SEBI1512","GAAB2304",0
"SEBI1512","GAAB2303",0
"SEBI1512","GAAB2302",0
"SEBI1512","GAAB2301",0.099
"SEBI1512","DILE6100",0
"SEBI1512","DILE6099",0.194
"SEBI1512","DILE6098",0.241
"SEBI1512","DILE6097",0.336
"SEBI1512","DILE6096",0
"SEBI1512","DILE6095",0.668
"SEBI1512","DILE6094",0.431
"SEBI1512","DILE6093",0.099
"SEBI1512","DILE6092",0.241
"SEBI1512","DILE6091",0.573
"SEBI1512","DILE6090",0
"SEBI1512","DILE6089",0
"SEBI1512","DILE6088",0
"SEBI1512","DILE6087",0.716
"SEBI1512","DILE6086",0.478
"SEBI1512","DILE6085",0
"SEBI1512","DILE6084",0.953
"SEBI1512","DILE6083",0.905
"SEBI1512","DILE6082",0.621
"SEBI1512","DILE6081",0.621
"SEBI1512","DILE6080",0
"SEBI1512","DILE6079",0
"SEBI1512","DILE6078",0.526
"SEBI1512","DILE6076",0.763
"SEBI1512","DILE6074",0.052
"SEBI1512","DILE6073",0
"SEBI1512","DILE6072",0.526
"SEBI1512","DILE6071",0.526
"SEBI1512","AMWO031587",0.099
"SEBI1512","AMWO031586",0.194
"SEBI1512","AMWO031585",0.147
"SEBI1512","AMWO031584",0
"SEBI1512","AMWO031583",0
"SEBI1512","AMWO031582",0
"SEBI1512","AMJI031344",0.099
"SEBI1512","AMJI031343",0.099
"SEBI1512","AMJI031342",0.289
"SEBI1512","AMJI031341",0.194
"SEBI1512","AMJI031340",0.289
"SEBI1512","AMJI031339",0.099
"SEBI1512","AMJI031338",0.147
"SEBI1512","AMJI031337",0.384
"SEBI1512","AMJI031336",0
"SEBI1512","AMJI031335",0.478
"SEBI1512","AMJI031334",0.099
"SEBI1512","AMHA4857",0.099
"SEBI1512","AMHA4856",0
"SEBI1512","AMHA4855",0
"SEBI1512","AMHA4854",0.431
"SEBI1512","AMHA4853",0.241
"SEBI1512","AMHA485",0.147
"SEBI1512","AMHA1708",0.099
"SEBI1512","AMHA1707",0.052
"SEBI1512","AMHA1706",0.147
"SEBI1512","AMHA1705",0
"SEBI1512","AMHA1704",0.004
"SEBI1512","AMHA1703",0
"SEBI1512","AMHA1702",0.241
"SEBI1512","AMHA1701",0
"SEBI1512","AMAN031020",0.194
"SEBI1512","AMAN031019",0.147
"SEBI1512","AMAN031018",0
"SEBI1512","AMAN031017",0
"SEBI1512","AMAN031016",0.289
"SEBI1512","AMAN031015",0.289
"SEBI1512","AMAN031014",0.289
"SEBI1512","AMAN031013",0.289
"SEBI1512","AMAN031012",0.241
"SEBI1512","AMAN031011",0.289
"SEBI1512","AMAN031010",0.289
"SEBI1512","AMAN031009",0.289
"SEBI1512","AMAN031008",0.289
"SEBI1512","AMAN031007",0.289
"SEBI1512","AMAN031006",0
"SEBI1512","AMAN031005",0.289
"SEBI1512","AMAN031004",0.289
"SEBI1512","AMAN031003",0.099
"SEBI1512","AMAN031002",0.147
"SEBI1512","AMAN031001",0.099
"SEBI1512","AMAN031000",0.099
"SEBI1512","AMAN030999",0.099
"SEBI1512","AMAN030998",0
"SEBI1512","AMAN030997",0.099
"SEBI1512","AMAN030996",0.099
"SEBI1512","AMAN030995",0.052
"SEBI1512","AMAN030994",0.099
"SEBI1512","AMAN030993",0.099
"SEBI1512","AMAN030992",0.099
"SEBI1512","AMAN030991",0.099
"SEBI1512","AMAN030990",0.099
"SEBI1512","AMAN030989",0.099
"SEBI1512","AMAN030988",0.099
"SEBI1512","AMAN030987",0.099
"SEBI1512","AMAN030986",0.099
"SEBI1512","AMAN030985",0.052
"SEBI1512","AMAN030984",0.099
"SEBI1512","AMAN030983",0
"SEBI1512","AMAN030982",0
"SEBI1512","AMAN030981",0
"SEBI1512","AMAN030980",0.052
"SEBI1512","AMAN030979",0
"SEBI1512","AMAN030978",0.004
"SEBI1512","AMAN030977",0.147
"SEBI1512","AMAN030976",0
"SEBI1512","AMAN030975",0.004
"SEBI1512","AMAN030974",0
"SEBI1512","AMAN030973",0.004
"SEBI1512","AMAN030972",0
"SEBI1512","AMAN030971",0
"SEBI1512","AMAN030970",0
"SEBI1512","AMAN030969",0.194
"SEBI1512","AMAN030968",0
"SEBI1512","AMAN030967",0.004
"SEBI1512","AMAN030966",0
"SEBI1512","AMAN030965",0
"SEBI1512","AMAN030964",0
"SEBI1512","AMAN030963",0
"SEBI1512","AMAN030962",0
"SEBI1512","AMAN030961",0.147
"SEBI1512","AMAN030960",0
"SEBI1512","AMAN030959",0
"SEBI1512","AMAN030958",0.384
"SEBI1512","AMAN030957",0.384
"SEBI1512","AMAN030956",0.336
"SEBI1512","AMAN030955",0
"SEBI1512","AMAN030954",0
"SEBI1512","AMAN030953",0
"SEBI1512","AMAN030952",0.194
"SEBI1512","AMAN030951",0.194
"SEBI1512","AMAN030950",0.241
"SEBI1512","AMAN030949",0.194
"SEBI1512","AMAN030948",0.194
"SEBI1512","AMAN030947",0.621
"SEBI1512","AMAN030946",0.668
"SEBI1512","AMAN030945",0.004
"SEBI1512","AMAN030944",0.668
"SEBI1512","AMAN030943",0.431
"SEBI1512","AMAN030942",0
"SEBI1512","AMAN030941",0
"SEBI1512","AMAN030940",0
"SEBI1512","AMAN030939",0
"SEBI1512","AMAN030938",0
"SEBI1512","AMAN030937",0.478
"SEBI1512","AMAN030936",0.81
"SEBI1512","AMAN030935",0
"SEBI1512","AMAN030934",0.004
"SEBI1512","AMAN030933",0.289
"SEBI1512","AMAN030932",0.336
"SEBI1512","AMAN030931",0
"SEBI1512","AMAN030930",0
"SEBI1512","AMAN030929",0.147
"SEBI1512","AFWO3444",0.147
"SEBI1512","AFWO3443",0.289
"SEBI1512","AFWO3442",0.289
"SEBI1512","AFWO3441",0.289
"SEBI1512","AFWO3440",0.241
"SEBI1512","AFWO3439",0.289
"SEBI1512","AFWO3438",0.147
"SEBI1512","AFWO3437",0
"SEBI1512","AFWO3436",0.289
"SEBI1512","AFWO3435",0.336
"SEBI1512","AFWO3434",0.241
"SEBI1512","AFWO3433",0.289
"SEBI1512","AFWO3432",0.336
"SEBI1512","AFWO3431",0.384
"SEBI1512","AFWO3430",0.336
"SEBI1512","AFWO3429",0.289
"SEBI1512","AFWO3428",0.241
"SEBI1512","AFWO3427",0.289
"SEBI1512","AFWO3426",0.289
"SEBI1512","AFWO3425",0.289
"SEBI1512","AFWO3424",0.241
"SEBI1512","AFWO3423",0.384
"SEBI1512","AFWO3422",0.147
"SEBI1511","SEBI1510",0.241
"SEBI1511","SEBI1509",0.099
"SEBI1511","SEBI1508",0.194
"SEBI1511","SEBI1507",0.289
"SEBI1511","SEBI1506",0.526
"SEBI1511","SEBI1505",0
"SEBI1511","SEBI1504",0.147
"SEBI1511","SEBI1503",0.147
"SEBI1511","SEBI1502",0.431
"SEBI1511","SEBI1501",0.241
"SEBI1511","GAAB2312",0.099
"SEBI1511","GAAB2311",0
"SEBI1511","GAAB2310",0.147
"SEBI1511","GAAB2309",0.194
"SEBI1511","GAAB2308",0
"SEBI1511","GAAB2307",0.194
"SEBI1511","GAAB2306",0
"SEBI1511","GAAB2305",0.099
"SEBI1511","GAAB2304",0
"SEBI1511","GAAB2303",0
"SEBI1511","GAAB2302",0
"SEBI1511","GAAB2301",0.052
"SEBI1511","DILE6100",0
"SEBI1511","DILE6099",0.052
"SEBI1511","DILE6098",0.099
"SEBI1511","DILE6097",0.004
"SEBI1511","DILE6096",0
"SEBI1511","DILE6095",0.241
"SEBI1511","DILE6094",0.099
"SEBI1511","DILE6093",0.052
"SEBI1511","DILE6092",0.099
"SEBI1511","DILE6091",0.241
"SEBI1511","DILE6090",0.099
"SEBI1511","DILE6089",0
"SEBI1511","DILE6088",0
"SEBI1511","DILE6087",0.384
"SEBI1511","DILE6086",0.052
"SEBI1511","DILE6085",0.099
"SEBI1511","DILE6084",0.241
"SEBI1511","DILE6083",0.289
"SEBI1511","DILE6082",0.099
"SEBI1511","DILE6081",0.099
"SEBI1511","DILE6080",0
"SEBI1511","DILE6079",0
"SEBI1511","DILE6078",0.099
"SEBI1511","DILE6076",0.336
"SEBI1511","DILE6074",0.194
"SEBI1511","DILE6073",0
"SEBI1511","DILE6072",0.289
"SEBI1511","DILE6071",0.289
"SEBI1511","AMWO031587",0
"SEBI1511","AMWO031586",0.147
"SEBI1511","AMWO031585",0.004
"SEBI1511","AMWO031584",0.099
"SEBI1511","AMWO031583",0
"SEBI1511","AMWO031582",0
"SEBI1511","AMJI031344",0.241
"SEBI1511","AMJI031343",0.336
"SEBI1511","AMJI031342",0.431
"SEBI1511","AMJI031341",0.052
"SEBI1511","AMJI031340",0.147
"SEBI1511","AMJI031339",0.336
"SEBI1511","AMJI031338",0
"SEBI1511","AMJI031337",0.526
"SEBI1511","AMJI031336",0.099
"SEBI1511","AMJI031335",0.241
"SEBI1511","AMJI031334",0
"SEBI1511","AMHA4857",0.241
"SEBI1511","AMHA4856",0.052
"SEBI1511","AMHA4855",0
"SEBI1511","AMHA4854",0.004
"SEBI1511","AMHA4853",0.099
"SEBI1511","AMHA485",0.099
"SEBI1511","AMHA1708",0.147
"SEBI1511","AMHA1707",0.194
"SEBI1511","AMHA1706",0.099
"SEBI1511","AMHA1705",0
"SEBI1511","AMHA1704",0
"SEBI1511","AMHA1703",0.004
"SEBI1511","AMHA1702",0.289
"SEBI1511","AMHA1701",0
"SEBI1511","AMAN031020",0.241
"SEBI1511","AMAN031019",0.194
"SEBI1511","AMAN031018",0.099
"SEBI1511","AMAN031017",0.147
"SEBI1511","AMAN031016",0.336
"SEBI1511","AMAN031015",0.336
"SEBI1511","AMAN031014",0.336
"SEBI1511","AMAN031013",0.336
"SEBI1511","AMAN031012",0.289
"SEBI1511","AMAN031011",0.336
"SEBI1511","AMAN031010",0.336
"SEBI1511","AMAN031009",0.336
"SEBI1511","AMAN031008",0.336
"SEBI1511","AMAN031007",0.336
"SEBI1511","AMAN031006",0
"SEBI1511","AMAN031005",0.336
"SEBI1511","AMAN031004",0.336
"SEBI1511","AMAN031003",0.147
"SEBI1511","AMAN031002",0.194
"SEBI1511","AMAN031001",0.147
"SEBI1511","AMAN031000",0.336
"SEBI1511","AMAN030999",0.336
"SEBI1511","AMAN030998",0.194
"SEBI1511","AMAN030997",0.336
"SEBI1511","AMAN030996",0.336
"SEBI1511","AMAN030995",0.289
"SEBI1511","AMAN030994",0.336
"SEBI1511","AMAN030993",0.241
"SEBI1511","AMAN030992",0.241
"SEBI1511","AMAN030991",0.241
"SEBI1511","AMAN030990",0.241
"SEBI1511","AMAN030989",0.241
"SEBI1511","AMAN030988",0.241
"SEBI1511","AMAN030987",0.241
"SEBI1511","AMAN030986",0.241
"SEBI1511","AMAN030985",0.194
"SEBI1511","AMAN030984",0.241
"SEBI1511","AMAN030983",0.194
"SEBI1511","AMAN030982",0
"SEBI1511","AMAN030981",0
"SEBI1511","AMAN030980",0.289
"SEBI1511","AMAN030979",0.099
"SEBI1511","AMAN030978",0.336
"SEBI1511","AMAN030977",0.289
"SEBI1511","AMAN030976",0.147
"SEBI1511","AMAN030975",0.241
"SEBI1511","AMAN030974",0.147
"SEBI1511","AMAN030973",0.147
"SEBI1511","AMAN030972",0.194
"SEBI1511","AMAN030971",0.147
"SEBI1511","AMAN030970",0
"SEBI1511","AMAN030969",0.336
"SEBI1511","AMAN030968",0.147
"SEBI1511","AMAN030967",0.147
"SEBI1511","AMAN030966",0
"SEBI1511","AMAN030965",0
"SEBI1511","AMAN030964",0.052
"SEBI1511","AMAN030963",0
"SEBI1511","AMAN030962",0
"SEBI1511","AMAN030961",0.194
"SEBI1511","AMAN030960",0
"SEBI1511","AMAN030959",0
"SEBI1511","AMAN030958",0.147
"SEBI1511","AMAN030957",0.147
"SEBI1511","AMAN030956",0.194
"SEBI1511","AMAN030955",0
"SEBI1511","AMAN030954",0
"SEBI1511","AMAN030953",0.194
"SEBI1511","AMAN030952",0.241
"SEBI1511","AMAN030951",0.241
"SEBI1511","AMAN030950",0.289
"SEBI1511","AMAN030949",0.241
"SEBI1511","AMAN030948",0.241
"SEBI1511","AMAN030947",0.194
"SEBI1511","AMAN030946",0.241
"SEBI1511","AMAN030945",0.147
"SEBI1511","AMAN030944",0.241
"SEBI1511","AMAN030943",0.194
"SEBI1511","AMAN030942",0
"SEBI1511","AMAN030941",0.004
"SEBI1511","AMAN030940",0.241
"SEBI1511","AMAN030939",0.099
"SEBI1511","AMAN030938",0.336
"SEBI1511","AMAN030937",0.241
"SEBI1511","AMAN030936",0.194
"SEBI1511","AMAN030935",0
"SEBI1511","AMAN030934",0.147
"SEBI1511","AMAN030933",0.241
"SEBI1511","AMAN030932",0.099
"SEBI1511","AMAN030931",0
"SEBI1511","AMAN030930",0
"SEBI1511","AMAN030929",0.099
"SEBI1511","AFWO3444",0.289
"SEBI1511","AFWO3443",0.336
"SEBI1511","AFWO3442",0.336
"SEBI1511","AFWO3441",0.336
"SEBI1511","AFWO3440",0.289
"SEBI1511","AFWO3439",0.336
"SEBI1511","AFWO3438",0.289
"SEBI1511","AFWO3437",0
"SEBI1511","AFWO3436",0.147
"SEBI1511","AFWO3435",0.099
"SEBI1511","AFWO3434",0.194
"SEBI1511","AFWO3433",0.336
"SEBI1511","AFWO3432",0.194
"SEBI1511","AFWO3431",0.431
"SEBI1511","AFWO3430",0.289
"SEBI1511","AFWO3429",0.241
"SEBI1511","AFWO3428",0.289
"SEBI1511","AFWO3427",0.241
"SEBI1511","AFWO3426",0.147
"SEBI1511","AFWO3425",0.147
"SEBI1511","AFWO3424",0.289
"SEBI1511","AFWO3423",0.431
"SEBI1511","AFWO3422",0.099
"SEBI1510","SEBI1509",0.289
"SEBI1510","SEBI1508",0.384
"SEBI1510","SEBI1507",0.099
"SEBI1510","SEBI1506",0.147
"SEBI1510","SEBI1505",0
"SEBI1510","SEBI1504",0.431
"SEBI1510","SEBI1503",0.716
"SEBI1510","SEBI1502",0.526
"SEBI1510","SEBI1501",1
"SEBI1510","GAAB2312",0
"SEBI1510","GAAB2311",0
"SEBI1510","GAAB2310",0
"SEBI1510","GAAB2309",0.099
"SEBI1510","GAAB2308",0
"SEBI1510","GAAB2307",0.099
"SEBI1510","GAAB2306",0
"SEBI1510","GAAB2305",0.004
"SEBI1510","GAAB2304",0
"SEBI1510","GAAB2303",0
"SEBI1510","GAAB2302",0
"SEBI1510","GAAB2301",0
"SEBI1510","DILE6100",0
"SEBI1510","DILE6099",0.241
"SEBI1510","DILE6098",0.289
"SEBI1510","DILE6097",0.099
"SEBI1510","DILE6096",0
"SEBI1510","DILE6095",0.526
"SEBI1510","DILE6094",0.194
"SEBI1510","DILE6093",0
"SEBI1510","DILE6092",0.099
"SEBI1510","DILE6091",0.336
"SEBI1510","DILE6090",0
"SEBI1510","DILE6089",0
"SEBI1510","DILE6088",0
"SEBI1510","DILE6087",0.478
"SEBI1510","DILE6086",0.431
"SEBI1510","DILE6085",0
"SEBI1510","DILE6084",0.621
"SEBI1510","DILE6083",0.668
"SEBI1510","DILE6082",0.289
"SEBI1510","DILE6081",0.289
"SEBI1510","DILE6080",0
"SEBI1510","DILE6079",0
"SEBI1510","DILE6078",0.289
"SEBI1510","DILE6076",0.526
"SEBI1510","DILE6074",0.194
"SEBI1510","DILE6073",0
"SEBI1510","DILE6072",0.384
"SEBI1510","DILE6071",0.384
"SEBI1510","AMWO031587",0.431
"SEBI1510","AMWO031586",0.336
"SEBI1510","AMWO031585",0.478
"SEBI1510","AMWO031584",0
"SEBI1510","AMWO031583",0
"SEBI1510","AMWO031582",0
"SEBI1510","AMJI031344",0.241
"SEBI1510","AMJI031343",0.241
"SEBI1510","AMJI031342",0.336
"SEBI1510","AMJI031341",0.147
"SEBI1510","AMJI031340",0.052
"SEBI1510","AMJI031339",0.147
"SEBI1510","AMJI031338",0.194
"SEBI1510","AMJI031337",0.147
"SEBI1510","AMJI031336",0
"SEBI1510","AMJI031335",0.431
"SEBI1510","AMJI031334",0.052
"SEBI1510","AMHA4857",0.431
"SEBI1510","AMHA4856",0
"SEBI1510","AMHA4855",0
"SEBI1510","AMHA4854",0.289
"SEBI1510","AMHA4853",0.099
"SEBI1510","AMHA485",0.194
"SEBI1510","AMHA1708",0.147
"SEBI1510","AMHA1707",0.194
"SEBI1510","AMHA1706",0.099
"SEBI1510","AMHA1705",0
"SEBI1510","AMHA1704",0
"SEBI1510","AMHA1703",0.099
"SEBI1510","AMHA1702",0.194
"SEBI1510","AMHA1701",0
"SEBI1510","AMAN031020",0.336
"SEBI1510","AMAN031019",0.289
"SEBI1510","AMAN031018",0
"SEBI1510","AMAN031017",0.052
"SEBI1510","AMAN031016",0.241
"SEBI1510","AMAN031015",0.241
"SEBI1510","AMAN031014",0.241
"SEBI1510","AMAN031013",0.241
"SEBI1510","AMAN031012",0.194
"SEBI1510","AMAN031011",0.241
"SEBI1510","AMAN031010",0.241
"SEBI1510","AMAN031009",0.241
"SEBI1510","AMAN031008",0.241
"SEBI1510","AMAN031007",0.241
"SEBI1510","AMAN031006",0
"SEBI1510","AMAN031005",0.241
"SEBI1510","AMAN031004",0.241
"SEBI1510","AMAN031003",0.147
"SEBI1510","AMAN031002",0.004
"SEBI1510","AMAN031001",0.147
"SEBI1510","AMAN031000",0.052
"SEBI1510","AMAN030999",0.052
"SEBI1510","AMAN030998",0
"SEBI1510","AMAN030997",0.052
"SEBI1510","AMAN030996",0.052
"SEBI1510","AMAN030995",0.004
"SEBI1510","AMAN030994",0.052
"SEBI1510","AMAN030993",0.241
"SEBI1510","AMAN030992",0.241
"SEBI1510","AMAN030991",0.241
"SEBI1510","AMAN030990",0.241
"SEBI1510","AMAN030989",0.241
"SEBI1510","AMAN030988",0.241
"SEBI1510","AMAN030987",0.241
"SEBI1510","AMAN030986",0.241
"SEBI1510","AMAN030985",0.194
"SEBI1510","AMAN030984",0.241
"SEBI1510","AMAN030983",0
"SEBI1510","AMAN030982",0
"SEBI1510","AMAN030981",0
"SEBI1510","AMAN030980",0.099
"SEBI1510","AMAN030979",0
"SEBI1510","AMAN030978",0
"SEBI1510","AMAN030977",0.099
"SEBI1510","AMAN030976",0
"SEBI1510","AMAN030975",0.052
"SEBI1510","AMAN030974",0
"SEBI1510","AMAN030973",0
"SEBI1510","AMAN030972",0
"SEBI1510","AMAN030971",0
"SEBI1510","AMAN030970",0
"SEBI1510","AMAN030969",0.147
"SEBI1510","AMAN030968",0.052
"SEBI1510","AMAN030967",0.147
"SEBI1510","AMAN030966",0.052
"SEBI1510","AMAN030965",0
"SEBI1510","AMAN030964",0
"SEBI1510","AMAN030963",0
"SEBI1510","AMAN030962",0
"SEBI1510","AMAN030961",0.194
"SEBI1510","AMAN030960",0
"SEBI1510","AMAN030959",0
"SEBI1510","AMAN030958",0.336
"SEBI1510","AMAN030957",0.336
"SEBI1510","AMAN030956",0.384
"SEBI1510","AMAN030955",0
"SEBI1510","AMAN030954",0
"SEBI1510","AMAN030953",0.004
"SEBI1510","AMAN030952",0.431
"SEBI1510","AMAN030951",0.431
"SEBI1510","AMAN030950",0.384
"SEBI1510","AMAN030949",0.431
"SEBI1510","AMAN030948",0.431
"SEBI1510","AMAN030947",0.573
"SEBI1510","AMAN030946",0.621
"SEBI1510","AMAN030945",0
"SEBI1510","AMAN030944",0.621
"SEBI1510","AMAN030943",0.289
"SEBI1510","AMAN030942",0
"SEBI1510","AMAN030941",0
"SEBI1510","AMAN030940",0
"SEBI1510","AMAN030939",0
"SEBI1510","AMAN030938",0
"SEBI1510","AMAN030937",0.336
"SEBI1510","AMAN030936",0.573
"SEBI1510","AMAN030935",0
"SEBI1510","AMAN030934",0
"SEBI1510","AMAN030933",0.336
"SEBI1510","AMAN030932",0.004
"SEBI1510","AMAN030931",0
"SEBI1510","AMAN030930",0
"SEBI1510","AMAN030929",0
"SEBI1510","AFWO3444",0.099
"SEBI1510","AFWO3443",0.241
"SEBI1510","AFWO3442",0.241
"SEBI1510","AFWO3441",0.241
"SEBI1510","AFWO3440",0.194
"SEBI1510","AFWO3439",0.241
"SEBI1510","AFWO3438",0.289
"SEBI1510","AFWO3437",0
"SEBI1510","AFWO3436",0.241
"SEBI1510","AFWO3435",0.384
"SEBI1510","AFWO3434",0.289
"SEBI1510","AFWO3433",0.147
"SEBI1510","AFWO3432",0.384
"SEBI1510","AFWO3431",0.431
"SEBI1510","AFWO3430",0.099
"SEBI1510","AFWO3429",0.241
"SEBI1510","AFWO3428",0.289
"SEBI1510","AFWO3427",0.241
"SEBI1510","AFWO3426",0.241
"SEBI1510","AFWO3425",0.336
"SEBI1510","AFWO3424",0.384
"SEBI1510","AFWO3423",0.431
"SEBI1510","AFWO3422",0.289
"SEBI1509","SEBI1508",0.526
"SEBI1509","SEBI1507",0.147
"SEBI1509","SEBI1506",0.099
"SEBI1509","SEBI1505",0
"SEBI1509","SEBI1504",0.573
"SEBI1509","SEBI1503",0.289
"SEBI1509","SEBI1502",0.384
"SEBI1509","SEBI1501",0.289
"SEBI1509","GAAB2312",0
"SEBI1509","GAAB2311",0
"SEBI1509","GAAB2310",0
"SEBI1509","GAAB2309",0.241
"SEBI1509","GAAB2308",0.052
"SEBI1509","GAAB2307",0.147
"SEBI1509","GAAB2306",0.004
"SEBI1509","GAAB2305",0.241
"SEBI1509","GAAB2304",0
"SEBI1509","GAAB2303",0
"SEBI1509","GAAB2302",0
"SEBI1509","GAAB2301",0.099
"SEBI1509","DILE6100",0
"SEBI1509","DILE6099",0.384
"SEBI1509","DILE6098",0.336
"SEBI1509","DILE6097",0.052
"SEBI1509","DILE6096",0
"SEBI1509","DILE6095",0.478
"SEBI1509","DILE6094",0.336
"SEBI1509","DILE6093",0.194
"SEBI1509","DILE6092",0.431
"SEBI1509","DILE6091",0.668
"SEBI1509","DILE6090",0
"SEBI1509","DILE6089",0
"SEBI1509","DILE6088",0
"SEBI1509","DILE6087",0.526
"SEBI1509","DILE6086",0.194
"SEBI1509","DILE6085",0.147
"SEBI1509","DILE6084",0.573
"SEBI1509","DILE6083",0.526
